# Description of the experiment:
#
# - We generate the costs to up to 10.000 tasks for 10 and 100 resources.
# Costs come from a mix of costs function (recursive, linear, nlogn, quadratic).
# For 10 resources, we use (3, 3, 2, 2), while we use 25 of each for
# 100 resources.
# - We use RNG seeds [400..499].
# - We schedule from 1.000 to 10.000 tasks in increments of 100.
# - We run OLAR, Fed-LBAP, FedAvg, Random, and Proportional.
# -- For Random, we generate three different results using three
# starting RNG seeds (13000, 14000, 15000). We increment the starting RNG seed
# each time we change the number of tasks.
# -- For Proportional, we generate three different results using
# three different values for k (1, #tasks/#resources, #tasks)
# - We use no lower or upper limits.
# - Every result is verified and logged to a CSV file.
Scheduler,Tasks,Resources,Makespan
Fed-LBAP,6500,10,5115.93221899377
OLAR,6500,10,5115.93221899377
Random-(seed:13000),6600,10,1244032.0715311896
Random-(seed:14000),6600,10,524818.6844032933
Random-(seed:15000),6600,10,2515267.7505577505
Proportional-(1),6600,10,1424446.5576760827
Proportional-(tasks/res),6600,10,5353.140076811145
Proportional-(tasks),6600,10,5411.985452979143
FedAvg,6600,10,2771766.146176943
Fed-LBAP,6600,10,5199.480057452469
OLAR,6600,10,5199.480057452469
Random-(seed:13000),6700,10,5873721.113435972
Random-(seed:14000),6700,10,4639143.759743602
Random-(seed:15000),6700,10,1781188.0581668417
Proportional-(1),6700,10,1466875.38320925
Proportional-(tasks/res),6700,10,5426.512224453546
Proportional-(tasks),6700,10,5486.163465676032
FedAvg,6700,10,2856332.010290237
Fed-LBAP,6700,10,5280.824851390096
OLAR,6700,10,5280.824851390096
Random-(seed:13000),6800,10,1484672.844532375
Random-(seed:14000),6800,10,6838983.726109948
Random-(seed:15000),6800,10,1804397.7884829096
Proportional-(1),6800,10,1509926.8663308676
Proportional-(tasks/res),6800,10,5504.384528013711
Proportional-(tasks),6800,10,5589.830059553306
FedAvg,6800,10,2942168.604175879
Fed-LBAP,6800,10,5362.151497129014
OLAR,6800,10,5362.151497129014
Random-(seed:13000),6900,10,7835252.505900176
Random-(seed:14000),6900,10,6760110.2504821755
Random-(seed:15000),6900,10,3918219.8013434624
Proportional-(1),6900,10,1553601.0070409365
